3   300
013210	1	1
013210	0	1
003837	0	1
003837	0	1
014961	0	0
014961	0	0
024378	0	1
024378	0	0
020320	0	1
020320	1	1
004754	0	0
004754	0	0
010359	1	0
010359	1	0
005885	0	0
005885	0	1
019818	0	0
019818	0	1
027901	0	0
027901	1	1
010190	1	0
010190	1	0
016119	0	0
016119	0	0
008101	0	1
008101	1	1
009306	0	0
009306	1	0
028304	0	1
028304	0	0
015584	0	1
015584	0	0
002254	0	1
002254	1	1
006951	0	1
006951	1	1
001189	0	0
001189	1	0
005088	0	0
005088	1	1
005696	1	0
005696	0	1
010164	0	0
010164	0	1
022682	1	0
022682	1	0
019197	0	1
019197	1	1
003718	1	0
003718	0	0
006226	1	0
006226	1	1
013461	1	1
013461	1	0
009334	0	1
009334	1	1
027528	1	1
027528	1	1
000432	1	1
000432	1	0
002283	1	1
002283	0	1
010648	1	0
010648	0	1
001346	0	0
001346	0	0
016123	0	1
016123	1	1
013952	1	0
013952	0	0
020290	1	1
020290	0	0
011563	1	1
011563	1	0
007810	0	1
007810	0	1
018872	0	0
018872	0	0
002278	0	1
002278	0	1
008803	0	0
008803	0	1
002665	0	0
002665	1	1
000877	1	1
000877	1	0
010996	1	1
010996	0	0
023433	0	0
023433	0	0
007159	0	0
007159	0	0
015537	1	0
015537	1	0
001891	1	0
001891	0	1
005920	1	0
005920	0	0
021122	1	1
021122	1	1
018698	1	0
018698	1	0
018477	1	0
018477	1	1
017467	1	1
017467	0	0
014868	0	1
014868	1	0
002855	1	0
002855	0	1
016449	0	0
016449	0	1
003026	0	1
003026	1	1
010144	1	1
010144	1	1
020499	0	1
020499	1	0
014671	1	0
014671	1	1
000014	0	0
000014	0	1
011637	0	0
011637	1	0
016972	0	1
016972	1	1
013052	1	1
013052	1	0
003302	0	1
003302	1	1
013207	1	1
013207	0	0
003780	0	0
003780	0	0
010492	0	1
010492	1	1
017096	0	1
017096	0	0
006787	0	0
006787	0	1
005401	1	1
005401	1	0
021587	0	0
021587	1	1
005940	0	0
005940	1	0
012511	1	1
012511	0	0
019925	0	1
019925	1	1
016260	1	0
016260	0	1
009408	0	0
009408	1	1
000497	1	1
000497	0	1
017489	0	0
017489	1	1
001543	0	0
001543	1	1
019483	1	1
019483	0	0
000143	0	1
000143	1	1
011669	1	0
011669	0	0
010014	0	0
010014	1	0
023360	0	0
023360	0	0
010676	1	1
010676	1	0
015404	0	0
015404	1	0
016894	1	1
016894	0	1
011732	0	1
011732	1	0
018554	0	1
018554	0	0
027798	1	0
027798	0	0
024527	0	0
024527	0	1
010564	1	1
010564	0	1
006710	0	0
006710	1	1
002281	1	0
002281	1	0
024363	0	1
024363	0	1
023477	0	1
023477	0	1
020514	0	1
020514	1	1
006773	0	1
006773	1	0
008391	1	0
008391	1	1
022186	1	1
022186	1	0
002358	1	1
002358	1	0
005965	0	1
005965	1	0
010404	0	0
010404	1	0
008448	0	0
008448	1	0
026294	1	1
026294	0	0
025269	0	0
025269	1	1
024213	0	1
024213	0	0
009559	0	1
009559	0	1
023672	1	0
023672	1	0
023989	0	0
023989	1	0
001210	0	1
001210	1	1
020420	0	1
020420	0	1
019553	0	0
019553	1	0
005728	1	1
005728	1	1
027937	0	1
027937	0	0
016321	1	0
016321	0	0
015064	1	1
015064	1	1
019589	1	0
019589	0	0
007814	0	0
007814	1	0
025343	0	0
025343	1	0
005621	1	1
005621	0	1
013533	0	1
013533	0	1
016590	0	1
016590	0	1
013086	1	0
013086	0	1
000728	1	0
000728	1	1
009836	0	0
009836	0	0
013174	1	1
013174	1	0
019779	1	1
019779	0	1
006514	0	1
006514	1	1
012926	0	1
012926	0	1
015604	0	0
015604	0	0
007696	1	0
007696	0	1
001568	1	1
001568	1	1
012842	0	1
012842	1	0
017588	0	1
017588	1	0
011161	1	1
011161	0	0
024320	1	0
024320	1	1
021212	1	0
021212	1	0
027559	0	1
027559	0	0
020298	0	1
020298	1	1
008403	1	1
008403	1	0
022241	0	1
022241	1	1
025225	0	0
025225	0	0
010239	0	0
010239	0	0
000399	1	0
000399	1	1
011640	1	0
011640	1	0
007123	0	1
007123	1	0
016017	1	1
016017	0	0
018482	0	0
018482	1	0
013210	1	018799	1
003837	1	006226	0
014961	0	000044	1
024378	0	000940	0
020320	1	010164	1
004754	0	018477	0
010359	1	017437	1
005885	0	027937	1
019818	0	027937	0
027901	1	013082	1
010190	1	000271	0
016119	1	013052	1
008101	0	016119	1
009306	1	010996	1
028304	1	011669	1
015584	1	000586	1
002254	1	000432	1
006951	1	010838	1
001189	1	009025	0
005088	1	013174	0
005696	0	018807	0
010164	1	023259	0
022682	0	001210	0
019197	0	023672	1
003718	0	000399	1
006226	0	026501	1
013461	0	005923	1
009334	1	006668	0
027528	1	010239	0
000432	1	016154	0
002283	0	010676	0
010648	0	020298	0
001346	0	027020	0
016123	0	011050	0
013952	1	007523	0
020290	0	007696	0
011563	1	000271	0
007810	1	012699	0
018872	0	000271	1
002278	1	010996	1
008803	0	021426	1
002665	1	004216	0
000877	0	018807	0
010996	0	006710	0
023433	0	002278	1
007159	0	010014	1
015537	0	016321	0
001891	1	027901	1
005920	0	013336	0
021122	0	027822	1
018698	1	024213	1
018477	0	024414	1
017467	1	015537	1
014868	0	020843	0
002855	0	023360	0
016449	0	006787	0
003026	0	023363	0
010144	1	016590	1
020499	0	011345	0
014671	0	006951	1
000014	1	000399	0
011637	0	000497	1
016972	0	005731	1
013052	1	013658	0
003302	1	006773	1
013207	0	013336	0
003780	0	015370	0
010492	1	007640	0
017096	0	005621	0
006787	1	019845	1
005401	1	023989	1
021587	1	027937	1
005940	1	000399	1
012511	0	012508	1
019925	0	011637	0
016260	0	025269	0
009408	0	017437	0
000497	0	025343	1
017489	0	005088	1
001543	0	010404	0
019483	0	003575	0
000143	0	025225	0
011669	0	013461	1
010014	0	025269	1
023360	1	013082	1
010676	1	014868	0
015404	1	028312	1
016894	0	023710	0
011732	0	014298	0
018554	0	015387	0
027798	0	015387	1
024527	0	012508	1
010564	0	007523	0
006710	0	021122	1
002281	0	003718	0
024363	0	010175	0
023477	1	005940	0
020514	0	019567	1
006773	1	020320	0
008391	0	012699	1
022186	1	007810	1
002358	1	003202	0
005965	1	014130	1
010404	1	005920	1
008448	0	012699	0
026294	1	015604	1
025269	0	008945	1
024213	0	005731	0
009559	0	027509	0
023672	1	007523	0
023989	1	022872	0
001210	0	011732	1
020420	1	005401	1
019553	0	013947	0
005728	1	021426	1
027937	0	008990	0
016321	0	006613	1
015064	0	016590	1
019589	0	021839	0
007814	0	016972	1
025343	1	013533	1
005621	1	016123	0
013533	1	016071	0
016590	0	016119	0
013086	1	000586	1
000728	0	022539	1
009836	1	000940	1
013174	0	003837	0
019779	0	002261	0
006514	1	019925	0
012926	0	006773	0
015604	0	022947	1
007696	0	015404	0
001568	0	027528	0
012842	1	000877	1
017588	0	001449	0
011161	1	010352	1
024320	0	027319	1
021212	1	027937	0
027559	0	012699	1
020298	0	001891	0
008403	1	000014	1
022241	0	006675	1
025225	0	025828	1
010239	0	009835	0
000399	0	002358	1
011640	0	006951	0
007123	1	019483	1
016017	0	016123	0
018482	1	004303	1
026426	0	006389	0
013348	0	000497	1
011865	1	005940	0
019019	1	003575	0
013947	0	022947	0
013202	1	002855	1
022947	0	026737	0
001542	0	003026	0
004374	0	007497	0
011050	1	013461	1
007854	0	015064	1
004480	0	001074	1
002261	1	022539	0
013082	0	016154	0
012757	1	010492	0
026737	1	004248	0
005046	1	022872	1
006668	1	026673	0
002039	0	024414	1
019643	1	025269	1
000271	0	005099	0
025052	0	011050	1
000586	1	009835	1
014683	1	010838	1
015399	1	014868	0
020946	1	006787	1
004248	0	019589	1
001677	0	005920	1
005648	0	010175	0
018710	1	009306	0
022362	0	001449	0
026501	0	006597	0
025036	1	013336	0
027606	1	016449	1
005731	0	001542	1
010352	0	009836	1
017636	0	007854	0
002140	1	027020	1
015740	1	018710	1
019845	1	006710	0
014130	0	015537	1
026468	0	005046	1
017331	0	009655	1
026995	0	015584	1
013336	1	010359	0
012699	0	008281	0
007497	1	020843	1
005099	1	011640	0
024414	0	017467	0
011136	1	009655	0
021426	0	006514	1
022469	0	023259	1
012508	0	022872	1
004292	1	006553	0
027020	0	023259	1
026828	0	002254	0
004093	0	016154	0
011393	1	024355	0
021427	0	017437	0
018807	1	000586	1
022309	1	010352	0
000580	0	001542	1
008281	0	027509	1
027319	1	009655	0
022524	1	013052	1
023363	0	011393	1
006553	1	013947	1
027121	0	016321	1
005068	0	020420	1
000481	0	020320	0
011345	0	010404	1
024355	1	025225	0
016874	0	022539	0
007640	1	018698	1
020843	1	025269	0
017437	0	004609	0
010838	0	006553	1
009025	0	013248	0
004386	1	000877	0
027822	0	008448	1
028312	1	011136	1
001074	0	027937	1
026673	1	001542	0
022539	1	006389	1
014126	1	006514	1
004252	1	025828	0
023576	0	011865	1
017104	0	025269	0
008945	1	010164	0
000940	1	003202	1
022872	1	002261	0
006389	0	009306	1
023259	1	024363	0
027081	0	011640	0
000814	1	010474	0
009059	0	014868	0
000540	1	022469	0
013248	0	017049	0
019629	0	023360	1
017611	1	013947	0
015370	0	011345	1
016154	0	011345	1
012234	0	011136	1
021261	1	005099	0
004216	0	027901	1
025828	1	018719	0
014298	1	004093	1
004303	0	008990	1
021579	1	013052	0
018665	1	019197	1
005923	1	019019	1
006675	1	005728	1
000044	0	027509	0
005323	0	020009	0
017049	1	018482	0
027509	0	001189	0
013658	1	011345	1
013668	0	027081	0
008990	0	013658	0
009232	1	002855	1
006613	1	000399	0
015387	0	026102	0
004609	0	026102	0
010474	0	014671	1
011220	1	009655	1
026102	1	002855	1
019567	1	013668	0
007523	1	005401	0
006597	0	006773	0
001496	1	022947	1
003202	1	013336	1
016071	1	009306	1
012827	1	008403	0
018719	1	013174	0
028287	0	023360	0
009087	1	027901	0
021839	0	005965	0
000111	0	012842	0
009655	1	014961	1
010175	0	027798	0
009835	1	011393	1
000406	0	014683	0
027317	1	013658	1
028211	0	013336	0
018799	0	017437	1
023710	1	000399	1
003575	0	027606	1
001449	0	002278	0
020009	1	020499	0
023120	1	019483	0
023120	1	019483	0
013210	0	0
013210	0	1
003837	1	0
003837	0	0
014961	1	0
014961	0	1
024378	1	1
024378	0	1
020320	1	1
020320	1	0
004754	0	1
004754	0	1
010359	1	1
010359	0	0
005885	0	1
005885	0	1
019818	0	1
019818	1	1
027901	1	0
027901	0	1
010190	0	1
010190	1	0
016119	1	1
016119	1	1
008101	1	1
008101	1	1
009306	0	1
009306	1	0
028304	0	1
028304	0	1
015584	0	1
015584	1	1
002254	1	1
002254	0	1
006951	0	1
006951	0	1
001189	0	1
001189	0	1
005088	0	1
005088	1	0
005696	1	1
005696	1	1
010164	0	1
010164	1	1
022682	0	0
022682	0	0
019197	0	1
019197	1	1
003718	0	0
003718	0	1
006226	1	0
006226	1	1
013461	0	0
013461	0	0
009334	0	1
009334	0	1
027528	0	1
027528	0	0
000432	1	1
000432	0	0
002283	1	1
002283	1	0
010648	1	1
010648	1	0
001346	1	1
001346	1	0
016123	1	0
016123	1	1
013952	1	0
013952	0	0
020290	0	1
020290	0	1
011563	0	0
011563	1	1
007810	0	0
007810	1	0
018872	1	0
018872	1	0
002278	0	0
002278	0	1
008803	0	0
008803	0	1
002665	1	1
002665	1	0
000877	0	1
000877	1	1
010996	0	1
010996	0	0
023433	0	1
023433	0	1
007159	0	0
007159	0	1
015537	1	0
015537	1	1
001891	1	0
001891	1	1
005920	1	0
005920	1	1
021122	1	0
021122	0	0
018698	0	1
018698	0	0
018477	1	0
018477	1	0
017467	1	0
017467	1	0
014868	0	1
014868	0	1
002855	1	0
002855	1	1
016449	0	1
016449	1	0
003026	0	1
003026	1	1
010144	0	0
010144	1	1
020499	1	0
020499	1	0
014671	0	0
014671	0	1
000014	0	0
000014	1	1
011637	0	1
011637	0	0
016972	0	1
016972	1	1
013052	1	0
013052	0	1
003302	1	0
003302	1	1
013207	0	1
013207	0	0
003780	0	0
003780	0	0
010492	1	0
010492	1	1
017096	0	1
017096	1	1
006787	0	1
006787	0	1
005401	1	1
005401	0	0
021587	1	1
021587	1	0
005940	1	0
005940	1	0
012511	1	0
012511	1	1
019925	1	1
019925	1	0
016260	1	0
016260	0	0
009408	0	0
009408	0	1
000497	1	0
000497	1	0
017489	0	0
017489	0	1
001543	1	1
001543	1	1
019483	1	1
019483	0	0
000143	0	0
000143	0	1
011669	0	1
011669	0	0
010014	1	0
010014	0	0
023360	1	0
023360	0	1
010676	0	0
010676	0	0
015404	0	0
015404	0	1
016894	0	0
016894	1	1
011732	1	0
011732	1	0
018554	0	0
018554	1	1
027798	1	0
027798	1	0
024527	1	1
024527	1	0
010564	1	1
010564	0	1
006710	1	0
006710	0	1
002281	0	1
002281	0	1
024363	0	0
024363	0	0
023477	0	0
023477	0	1
020514	1	1
020514	0	1
006773	1	1
006773	0	0
008391	0	0
008391	0	0
022186	0	1
022186	0	0
002358	0	0
002358	1	0
005965	1	1
005965	1	0
010404	0	1
010404	0	0
008448	1	0
008448	1	0
026294	1	1
026294	1	1
025269	1	0
025269	0	1
024213	1	0
024213	0	1
009559	1	0
009559	1	0
023672	1	1
023672	1	1
023989	0	0
023989	1	0
001210	1	0
001210	1	0
020420	0	0
020420	0	1
019553	1	0
019553	0	1
005728	0	1
005728	0	1
027937	0	1
027937	1	1
016321	0	1
016321	1	1
015064	1	0
015064	1	0
019589	1	1
019589	1	0
007814	0	0
007814	1	1
025343	0	0
025343	1	0
005621	0	1
005621	0	0
013533	0	0
013533	1	1
016590	1	0
016590	1	0
013086	1	0
013086	0	1
000728	1	1
000728	1	0
009836	1	1
009836	0	1
013174	0	1
013174	0	0
019779	0	0
019779	0	1
006514	0	1
006514	1	1
012926	0	0
012926	1	1
015604	1	1
015604	1	0
007696	0	0
007696	0	0
001568	0	0
001568	0	0
012842	0	1
012842	0	1
017588	0	1
017588	1	0
011161	0	1
011161	0	0
024320	1	1
024320	0	0
021212	0	1
021212	0	1
027559	0	1
027559	0	1
020298	0	1
